RH,Temp_Diff,Temp,AH_Min,Temp_Max,AH,AH_Max,Temp_Min,Hour
99.8203577474961,1.703,5.515307845,6.6040538084205,5.79025946725323,7.018198019,7.40138219142466,5.51114199382233,4
99.0374244373752,0.287,2.524267673,5.63706512270732,2.57532352089803,5.705089,5.73477366804188,2.37341181461563,6
80.0932731865015,2.845,6.878968103,5.81950162165264,7.04585709319539,6.156760307,6.50367043867008,6.41116828480882,8
95.0489432247861,-0.68,17.30314024,13.4851450658496,18.6426677129209,14.00001991,15.0431779160776,16.2968248757819,19
100.0,0.94,1.830626043,5.00288620697305,2.01361352896803,5.501214223,6.03150733638383,1.65951169126622,5
99.6193129968246,0.2,2.457390283,5.49686574817246,2.49708139443163,5.712770839,6.20808961256814,2.41580385696485,6
85.9607430364047,0.18,23.38042045,16.4974310348472,25.1742072808126,18.05689334,19.7608066068186,21.6638458579269,15
98.4762533381241,-0.8,14.43298108,11.4588134767778,15.8426677583871,12.19266512,12.4066521700182,14.3338997232461,18
99.1315700867974,-0.27,11.11439828,9.10516667484484,11.3894820531502,9.990696554,10.5673300030067,10.2766311858316,0
82.951955920393,-0.4,23.47099233,16.1102138451541,24.0864568532167,17.51508498,18.0176321375968,22.2703711608197,14
99.0140413745027,-0.59,15.85079864,12.1873661597899,16.3797069407186,13.3638829,14.1340119199292,15.3863867622442,15
98.0249229854202,0.06,16.11485709,12.542799920696,16.4802404384317,13.44324287,13.8802090643877,15.5389290108243,16
98.8767789165631,0.2,2.401275114,5.50624211579406,2.56053720642826,5.648749068,5.98832572487628,2.2124254618446,6
99.8547109974259,-0.29,11.2030549,9.34827556783609,11.7341449594224,10.11978912,10.2771838068888,10.6159867254844,0
99.1010250634561,0.287,2.456196322,5.65703563423631,2.60294494225245,5.682591126,6.1456692489676,2.25085030118608,6
98.5787295998094,-0.8,14.44744968,11.7016211444205,14.681017680921,12.21616399,12.8830722007576,13.3986721269108,18
100.0,0.0,-0.070798293,4.77083070115468,-0.0647419765328779,4.834132187,5.07453993556918,-0.0735994830949138,5
80.0183183024741,-0.68,23.9810414,17.3808106461463,25.8181743410933,17.39304502,17.5425295846321,21.9502456191129,17
98.0064876699691,-1.14,23.01729566,19.2615578707795,25.1822101419676,20.16462617,20.8339079185387,20.8547076249444,17
98.0419307431832,-0.19,16.29415499,13.2617719407826,16.4157912390667,13.59182457,13.9271014804722,15.0248236294306,15
97.180885043828,0.1,2.416355776,5.50502238571667,2.47292278000715,5.557520345,5.67279149280898,2.27972101130427,6
99.5628659578515,-0.8,14.42378529,11.2453894595746,14.585135381183,12.32026683,12.4928841199507,13.3120636309822,18
98.6792216559566,0.6,1.607812524,5.05720922297036,1.62927569906334,5.342400542,5.57678118303299,1.52934719421396,6
100.0,-0.1,2.835092267,5.79890367067827,2.85813800174711,5.914977344,6.02890655621884,2.77950568781765,2
99.2134815871797,-0.75,14.62492406,12.3529863223848,15.9759525358216,12.42897043,13.0173000634195,14.0582714935624,18
80.8895691917762,1.23,24.28986243,16.7996007656778,25.5135739713682,17.89303247,18.3010060391988,22.8539597962097,15
97.9635168992497,0.2,2.341603287,5.55693886046529,2.50043863801359,5.574063644,5.59341606850748,2.11897042143007,6
99.4316168821991,-0.65,15.17936725,11.8466074900202,16.0918283653607,12.88454918,13.5491666961777,14.9498270594575,17
98.9325293666004,0.08,2.474670713,5.17159739510309,2.62084412745603,5.680007084,5.8713767576754,2.40883310888095,6
98.1525741361531,0.265,2.443113331,5.34597529268386,2.65525306542929,5.623237544,5.95750078151234,2.3335825152432,6
99.787121012356,-0.78,14.37920413,12.1084917096746,15.7886971130074,12.31436693,13.2709537290509,14.2138765603969,18
81.4340781475352,-0.87,23.86757051,16.5829924115488,25.8915259505422,17.5870671,19.1977852155863,23.5167688048235,17
98.1075552824434,-0.24,16.59153942,13.3792161670998,17.6304920072665,13.84670269,14.8836915289961,15.5526927614839,19
95.5529406729642,-0.6,17.21865071,13.5665319670013,17.6950312869343,14.00328404,14.7440444286069,17.1023400812809,19
99.1753528280416,-0.99,9.759893737,8.9258414366027,10.5764046616713,9.175101064,9.63378811052415,9.59201134273417,5
96.9898479943987,-0.3,-0.27182888,4.34673222699672,-0.266103512083218,4.616401207,4.65059325320952,-0.292367961475376,4
100.0,0.2,2.406410397,5.63558509768599,2.46684104272785,5.725833202,6.01365532745915,2.39770061963779,6
99.3518198442617,0.8,1.687801074,5.40496367903231,1.85334276429823,5.408131372,5.70815856110637,1.58883801848364,6
83.3625247859335,0.3,23.59558062,15.9660809330567,24.8670612306042,17.72715223,19.091930351038,22.1490395864975,15
94.4962829541799,-0.53,17.3034433,13.3158869385707,18.5950338032971,13.91886937,14.5820320337579,17.1621756604785,19
84.7902936492338,0.13,23.53101049,16.9084907554088,24.7874099843654,17.96457988,18.6674215764067,21.8473092717633,15
98.9169062006084,-0.3,-0.295293545,4.49134205326241,-0.280197017226595,4.700498475,4.76541977527463,-0.319128395579331,4
99.998980960801,-0.3,-0.368999869,4.54077135994623,-0.361714053541879,4.727777924,4.94015093021722,-0.399792480883084,4
98.389891631573,-0.3,11.25431494,9.70521255710469,11.4371749418627,10.00348432,10.0611850294822,10.4675752775494,0
87.5178707813035,-0.54,22.95607431,16.5213352709296,23.2635331288378,17.94365723,17.9953987720845,22.1614217154951,15
99.1180605187182,-0.25,11.29004498,9.35196300927577,12.356900024978,10.10014615,10.5510843419272,10.9683813964041,0
98.1258018659414,0.265,2.56260275,5.49038149246112,2.64362375822511,5.667208754,6.06450823271949,2.33182140757888,6
98.9731089899255,-0.31,11.26070998,9.18934262282528,11.5389247050787,10.06682188,10.9998518496518,10.2737149979742,0
98.4773797058345,-0.3,-0.239460771,4.63060778232191,-0.219922441275004,4.697691324,4.9561814935658,-0.248999119477217,4
99.6089302504993,-0.31,11.22250638,9.14706995357456,11.5765733136498,10.10721975,11.0784965231551,10.9238532843623,0
99.2334769853833,1.65,5.534575753,6.9504269286215,5.54141616107212,6.985785808,7.20384825520065,5.22360362876035,4
98.0805883331075,-0.3,-0.370332438,4.5191279312751,-0.363108051701283,4.636652558,4.70002056707243,-0.398647851664357,4
100.0,0.223,2.466932962,5.548563024087,2.58858386945049,5.742974337,5.8482204142766,2.33786821704113,6
98.4350100073469,-1.0,9.631767951,8.40862813441589,9.92598833723737,9.032725852,9.78898099215694,8.91433401609638,5
97.5186427017771,-0.53,16.01480564,12.5311367738762,16.2753259498183,13.29322932,13.9288588895029,15.9008982167786,15
98.8100287817067,0.6,1.503558248,5.29676882440704,1.53776958111104,5.311687932,5.58303231938064,1.35668794316317,6
99.7284294902391,0.2,2.368080505,5.55384531153056,2.56653314414176,5.684644724,6.02318552507139,2.24332920380724,6
98.4610315694875,1.143,5.023989426,6.61364734602021,5.10909488419992,6.701966158,6.78410674729065,4.53518754334215,4
100.0,0.8,1.625754887,4.94773593826446,1.74360794414194,5.455268634,5.80278688305014,1.47654353195442,6
84.6225735976435,-0.28,23.42740864,17.6398742938009,24.3454933783955,17.82349307,18.9192591156047,21.1373850459561,14
100.0,0.15,15.96753312,13.3123895112601,16.2437918627256,13.59634724,13.8581061281149,15.8073274426871,16
94.2778121002395,-0.61,17.7811813,13.8527100246935,17.8880655588155,14.2884624,14.5910417315113,16.4232407722424,19
99.2210702321198,-0.3,-0.137115755,4.61041143817844,-0.125701591563006,4.766718391,4.83681996783046,-0.138363999773574,4
98.5173066626186,-0.6,15.33299771,11.6495159666605,15.9911886407334,12.88586352,14.0958437142213,14.0484179206125,17
100.0,0.695,1.552299306,4.92169861963283,1.7007302985339,5.400244247,5.84056379424224,1.4642356042658,6
99.0387238163031,0.95,1.706645833,4.93275336576485,1.79359489755442,5.397993659,5.453414170468,1.56785488732536,5
99.6046357759341,-0.3,3.020332635,5.62619001883245,3.16783630161492,5.932606124,6.00364561960223,2.82109789084621,1
99.3822288426022,0.02,16.72505502,13.3044684307931,17.2492852458619,14.13965278,14.4608499591809,16.2495194639734,19
95.2405716332117,-0.53,17.3280689,13.5769884718018,18.1296297250267,14.0491763,14.3383710407117,17.2165563874576,19
99.612883056495,-0.1,16.59543681,12.7389953607014,17.3374860248408,14.06245795,14.5082785501486,15.082596816659,19
99.6088773038937,0.125,2.347758981,5.45949260177128,2.42472200879004,5.670041171,5.88662728144974,2.12731757567009,6
94.8560572265189,-0.5,17.1188912,12.855233016236,17.5604389791783,13.81836621,14.7626216345451,16.1529060066536,19
94.0822218377645,-0.5,17.4746371,13.8417466590507,18.1288800577078,14.00041413,14.4064179477446,16.3063301091486,19
99.3736062673562,-0.1,16.57753362,12.8768964414669,17.8177289588706,14.01357874,14.0409541371384,16.4793909156585,19
98.0677847032709,-0.9,15.09340586,12.3526983090886,16.1760796734439,12.64152018,12.925510626227,14.2218884386723,16
81.0738281123667,0.45,23.97334392,17.2152108841542,24.2674854250414,17.61477444,18.1722140148426,21.8552605506368,15
100.0,0.2,2.338543008,5.68702441802221,2.50321896268965,5.702521398,6.09626192036465,2.14109269040482,6
99.8041575455603,-0.2,11.16444398,9.53683799279893,11.7470713526107,10.09016335,10.2547737135439,10.6543634041573,0
99.823015750105,0.1,2.328995878,5.19946876675668,2.33105610062556,5.675031844,5.8523716503728,2.27784245064711,6
98.2005799715109,-0.1,16.67029878,13.0096793318233,17.1606655601271,13.92562909,14.4258025884753,16.5176050787279,19
100.0,1.0,1.60623359,5.34955630275047,1.65664798876402,5.421617852,5.88417627047552,1.45056321526883,5
98.837960398332,0.1,2.332487168,5.16942916513237,2.55086854725316,5.620356193,6.14520469420517,2.1749128686553,6
99.022653901729,-0.17,16.62940937,12.874443324772,17.2835166115872,14.00772595,15.1706647533161,15.2401366785711,19
99.1839650731029,-0.6,14.48354252,11.3078124455845,15.273079868798,12.31833723,12.9883674160803,13.5324338242093,18
95.8612937833329,-0.5,17.76092492,13.3954444938048,19.1458717790957,14.51092273,14.7398251218919,16.8729343717108,19
100.0,-0.71,9.901462571,9.2546300881131,10.6755723037223,9.353463866,10.103703909414,9.37386175217628,5
98.2383392007627,-0.7,9.964963387,8.40234516650131,10.0165162120369,9.207525095,10.1166411988167,9.58638059363664,5
98.8286584322995,1.9,5.780508215,6.38189806529193,6.29094757038898,7.070653092,7.57858192562421,5.58469069058035,4
98.260002511664,0.95,1.677882304,5.02500110699938,1.80283980558877,5.345096297,5.40913555960088,1.66576651300682,5
99.4977916739976,-0.25,11.20497858,9.40271100577638,12.0525756362495,10.08483545,10.3856806954791,10.6380523855184,0
98.3666479902741,-0.24,16.62187259,13.6075488300543,16.9671811648323,13.9086222,13.9784002541466,15.1617072572304,19
99.7223172595448,-0.17,16.4844613,13.2286239288825,16.8340920242082,13.9842053,14.2045935508012,15.4258969110494,19
74.7967312914925,3.427,7.690366763,5.95861528835023,8.1509044960399,6.060239852,6.53736075229196,7.18376676343739,8
98.7727748794663,0.595,1.669574017,5.31883960020845,1.68152107156138,5.369957783,5.86720167285693,1.60051404225623,6
96.5503272944,-0.3,-0.293723792,4.31834330670581,-0.269643341720083,4.588536963,4.62509568393494,-0.301455285046066,4
99.4898347147756,0.8,1.793329537,5.34138591015617,1.85100223527927,5.454590063,5.6331451649138,1.71627763800326,6
82.2353148918337,0.35,23.76471917,15.9331186602592,26.0204775346608,17.65657489,19.2369715521923,22.2735393892897,15
99.2699731432756,0.14,16.04593696,12.7101181453978,16.75661846736,13.55743891,13.94670277008,15.0958859568331,16
98.7847102690204,-0.3,16.13857093,12.2575231599481,16.7989018776047,13.56685094,13.7364018640619,15.1638173328938,15
98.5313960519273,-1.09,9.488767006,8.86427466460038,9.96689849991425,8.959647262,9.36976253393028,9.08832061767404,5
97.4095885485368,0.27,2.417824271,5.53436495818637,2.58136137637474,5.571151654,5.59840100199178,2.22617008097645,6
80.4024950424663,-0.68,24.06815285,16.6838460067484,24.7365003384334,17.56316679,18.999937904085,23.6064053628636,17
79.9707680217648,2.548,6.393344625,5.76233877243125,7.01288581028283,5.955770703,6.06982895984148,5.91664382575077,8
97.462002340021,1.143,5.067913736,6.14837036962707,5.34394924107146,6.65324108,7.15566117445942,4.57202537944962,4
97.5858849587816,-0.4,15.99758567,12.3074139116492,16.2189933117561,13.2885595,13.4383214385072,15.2388348270104,15
98.8651983202467,-1.1,9.532876835,8.35911455722849,10.273754159749,9.01528651,9.15760818982601,8.66424499355996,5
99.3794442444862,0.2,2.365090013,5.2854762399658,2.46848458570542,5.663607974,5.68069268010449,2.21416509156666,6
98.6996873238482,-0.48,15.9736729,12.9702153765987,17.4937118838088,13.42081747,13.9375479199324,14.6881963754426,15
98.2117438289944,-0.3,-0.160131462,4.34051481233035,-0.15654962812362,4.710742771,5.07561189444722,-0.166504049646695,4
100.0,0.05,2.374443574,5.58460203065348,2.53607466023749,5.744284727,6.20250560658326,2.21425528012983,6
99.5265823468238,-0.6,14.41023284,12.2521930175155,15.2005689632431,12.30556581,13.1979727512103,14.1234884669089,18
83.1965689651867,0.3,23.52172883,16.2645120206948,25.7297330360306,17.61759768,18.4391168078778,21.8229872037807,15
98.9476513134616,-0.3,11.2182679,9.65746168532359,11.9148535832887,10.03744843,10.7372399888906,10.7212990358866,0
100.0,-0.3,-0.399477644,4.56080716366323,-0.377485257129499,4.730175691,4.89518689768814,-0.410261199593955,4
98.0245166182158,0.048,-0.094622529,4.30732297696687,-0.0905692633354177,4.723056821,4.74146601049897,-0.101777830226688,5
97.9918569711257,-0.3,2.926909971,5.25049649569427,3.09047956056686,5.800016874,6.17440173412022,2.67832202336931,1
99.2351177638765,0.8,1.661834484,5.19754678597643,1.80802666635641,5.392257536,5.87352330637986,1.55258976967539,6
98.1403025893832,-1.06,9.706057937,8.53092109334768,10.3424675677096,9.048329516,9.92901364490272,9.60765010852897,5
99.4315466994023,-0.25,11.30894565,9.75249200443559,11.5091834227551,10.14411588,10.4118076160346,10.8696443199718,0
98.1300952969531,0.0,15.97434812,12.5199397779061,17.5424031619994,13.34391109,13.7780089433266,14.6438492456491,16
97.622046527029,-0.48,15.97829157,12.8937366721635,16.3130900214159,13.27799038,13.6360208048496,15.2816696129881,15
80.4164256121199,-1.39,23.79437181,17.1009602910414,25.0844348367254,17.29518138,18.7976195967141,23.2951979458568,17
98.1759753327536,-0.3,11.24896234,9.81698995432289,11.8434874515759,9.978381281,10.8232295804483,11.0579185432104,0
